Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Recency,Frequency,Monetary,Engagement_Score,Subscription_Status_Binary,Loyalty_Score,GMM_Cluster,GMM_Persona
1570,20,Male,Skirt,Clothing,63,Hawaii,M,Orange,Summer,2.9,No,Standard,Yes,Yes,29,Debit Card,Weekly,29,52,63,2.9,0,81,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1571,30,Male,Pants,Clothing,41,Missouri,L,Brown,Winter,4.8,No,Next Day Air,Yes,Yes,3,Bank Transfer,Every 3 Months,3,4,41,4.8,0,7,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1572,28,Male,Jewelry,Accessories,88,Colorado,L,Silver,Winter,4.5,No,Next Day Air,Yes,Yes,11,Bank Transfer,Fortnightly,11,26,88,4.5,0,37,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1573,37,Male,Skirt,Clothing,92,Washington,L,White,Summer,3.4,No,2-Day Shipping,Yes,Yes,16,Debit Card,Monthly,16,12,92,3.4,0,28,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1574,36,Male,T-shirt,Clothing,31,North Dakota,L,Indigo,Summer,4.3,No,2-Day Shipping,Yes,Yes,25,Debit Card,Weekly,25,52,31,4.3,0,77,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1575,18,Male,Skirt,Clothing,25,Minnesota,S,Magenta,Spring,4.2,No,Free Shipping,Yes,Yes,32,PayPal,Bi-Weekly,32,24,25,4.2,0,56,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1576,52,Male,Shirt,Clothing,28,California,M,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,28,Cash,Fortnightly,28,26,28,3.6,0,54,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1577,56,Male,Dress,Clothing,75,Michigan,M,White,Spring,3.7,No,2-Day Shipping,Yes,Yes,36,PayPal,Monthly,36,12,75,3.7,0,48,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1578,68,Male,Boots,Footwear,34,Delaware,S,Olive,Spring,4.0,No,Standard,Yes,Yes,7,Venmo,Fortnightly,7,26,34,4.0,0,33,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1579,62,Male,Pants,Clothing,97,California,S,Maroon,Winter,4.9,No,2-Day Shipping,Yes,Yes,2,PayPal,Quarterly,2,4,97,4.9,0,6,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1580,35,Male,Jacket,Outerwear,80,Oklahoma,M,Violet,Summer,3.1,No,Free Shipping,Yes,Yes,6,Bank Transfer,Monthly,6,12,80,3.1,0,18,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1581,65,Male,Sneakers,Footwear,71,North Dakota,L,Cyan,Summer,3.7,No,Standard,Yes,Yes,30,Cash,Annually,30,1,71,3.7,0,31,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1582,69,Male,Jewelry,Accessories,77,Ohio,L,Teal,Fall,4.2,No,Free Shipping,Yes,Yes,46,Cash,Quarterly,46,4,77,4.2,0,50,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1583,28,Male,Belt,Accessories,41,Hawaii,L,Red,Spring,2.5,No,Next Day Air,Yes,Yes,39,Cash,Monthly,39,12,41,2.5,0,51,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1584,37,Male,Scarf,Accessories,92,Maryland,XL,Yellow,Summer,4.3,No,Next Day Air,Yes,Yes,8,Venmo,Annually,8,1,92,4.3,0,9,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1585,41,Male,Blouse,Clothing,95,Hawaii,S,Silver,Spring,3.1,No,Store Pickup,Yes,Yes,46,Credit Card,Quarterly,46,4,95,3.1,0,50,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1586,37,Male,Sweater,Clothing,25,Alabama,M,Charcoal,Fall,3.0,No,Next Day Air,Yes,Yes,40,Debit Card,Fortnightly,40,26,25,3.0,0,66,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1587,25,Male,Boots,Footwear,77,Oklahoma,M,Purple,Fall,4.0,No,Express,Yes,Yes,21,Bank Transfer,Weekly,21,52,77,4.0,0,73,2,High-Value Premium (High monetary value with good recency and frequency. These are premium customers who make regular valuable purchases.)
1588,41,Male,Socks,Clothing,99,Alabama,M,Beige,Summer,3.5,No,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,33,26,99,3.5,0,59,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1589,48,Male,Belt,Accessories,24,Vermont,L,Cyan,Winter,3.2,No,Next Day Air,Yes,Yes,3,Venmo,Monthly,3,12,24,3.2,0,15,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1590,42,Male,Sneakers,Footwear,72,Ohio,M,Silver,Summer,2.7,No,Store Pickup,Yes,Yes,48,Cash,Weekly,48,52,72,2.7,0,100,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1591,54,Male,Jeans,Clothing,80,Wisconsin,S,Pink,Winter,3.0,No,Free Shipping,Yes,Yes,8,PayPal,Annually,8,1,80,3.0,0,9,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1592,18,Male,Skirt,Clothing,100,South Dakota,L,Gold,Winter,2.9,No,Next Day Air,Yes,Yes,24,PayPal,Annually,24,1,100,2.9,0,25,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1593,56,Male,Shoes,Footwear,83,Iowa,M,Cyan,Summer,3.3,No,Free Shipping,Yes,Yes,10,Bank Transfer,Every 3 Months,10,4,83,3.3,0,14,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1594,61,Male,Dress,Clothing,95,Maryland,M,Black,Spring,4.9,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Monthly,25,12,95,4.9,0,37,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1595,40,Male,Handbag,Accessories,41,Colorado,XL,Charcoal,Summer,3.7,No,Store Pickup,Yes,Yes,3,Cash,Fortnightly,3,26,41,3.7,0,29,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1596,34,Male,Backpack,Accessories,35,Wisconsin,S,Magenta,Spring,3.5,No,Standard,Yes,Yes,45,Debit Card,Fortnightly,45,26,35,3.5,0,71,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1597,42,Male,Jewelry,Accessories,30,Mississippi,S,Pink,Fall,4.7,No,Store Pickup,Yes,Yes,15,Debit Card,Monthly,15,12,30,4.7,0,27,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1598,43,Male,Hat,Accessories,21,Mississippi,XL,Maroon,Winter,2.6,No,Store Pickup,Yes,Yes,34,Bank Transfer,Quarterly,34,4,21,2.6,0,38,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1599,47,Male,Jewelry,Accessories,85,California,M,Teal,Fall,4.1,No,Express,Yes,Yes,21,Venmo,Bi-Weekly,21,24,85,4.1,0,45,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1600,48,Male,Shirt,Clothing,54,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,Yes,Yes,22,Debit Card,Bi-Weekly,22,24,54,2.8,0,46,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1601,20,Male,Boots,Footwear,26,Montana,S,Yellow,Spring,4.7,No,Next Day Air,Yes,Yes,24,PayPal,Weekly,24,52,26,4.7,0,76,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1602,65,Male,Shirt,Clothing,59,Indiana,XL,Red,Spring,2.9,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly,33,12,59,2.9,0,45,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1603,54,Male,Sunglasses,Accessories,48,West Virginia,S,Charcoal,Winter,2.8,No,Free Shipping,Yes,Yes,13,Venmo,Fortnightly,13,26,48,2.8,0,39,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1604,23,Male,Shorts,Clothing,98,Iowa,L,Black,Summer,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Bi-Weekly,17,24,98,4.3,0,41,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1605,18,Male,Sweater,Clothing,92,Maine,M,White,Summer,4.8,No,2-Day Shipping,Yes,Yes,25,Credit Card,Every 3 Months,25,4,92,4.8,0,29,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1606,70,Male,Belt,Accessories,46,Connecticut,M,Lavender,Winter,3.4,No,Next Day Air,Yes,Yes,15,Credit Card,Bi-Weekly,15,24,46,3.4,0,39,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1607,55,Male,T-shirt,Clothing,21,Kansas,S,White,Spring,4.3,No,Standard,Yes,Yes,4,PayPal,Fortnightly,4,26,21,4.3,0,30,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1608,49,Male,Shorts,Clothing,72,Vermont,S,Gray,Fall,2.7,No,Free Shipping,Yes,Yes,43,Debit Card,Quarterly,43,4,72,2.7,0,47,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1609,26,Male,Sandals,Footwear,58,Nebraska,XL,Cyan,Fall,4.6,No,Next Day Air,Yes,Yes,12,Bank Transfer,Bi-Weekly,12,24,58,4.6,0,36,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1610,33,Male,Shirt,Clothing,93,Nevada,S,Brown,Fall,4.1,No,Standard,Yes,Yes,3,Venmo,Monthly,3,12,93,4.1,0,15,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1611,20,Male,Socks,Clothing,31,Tennessee,L,Purple,Spring,3.4,No,2-Day Shipping,Yes,Yes,1,PayPal,Annually,1,1,31,3.4,0,2,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1612,41,Male,Pants,Clothing,26,Arkansas,L,Yellow,Winter,4.5,No,Next Day Air,Yes,Yes,6,Debit Card,Monthly,6,12,26,4.5,0,18,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1613,18,Male,Skirt,Clothing,68,Wisconsin,M,Indigo,Summer,4.4,No,Standard,Yes,Yes,26,Venmo,Monthly,26,12,68,4.4,0,38,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1614,26,Male,Jewelry,Accessories,31,Illinois,S,Black,Summer,4.0,No,Next Day Air,Yes,Yes,6,Credit Card,Fortnightly,6,26,31,4.0,0,32,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1615,30,Male,T-shirt,Clothing,41,Kansas,S,Gray,Summer,3.4,No,Free Shipping,Yes,Yes,22,Cash,Bi-Weekly,22,24,41,3.4,0,46,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1616,64,Male,Jewelry,Accessories,62,New York,M,Indigo,Fall,3.2,No,Standard,Yes,Yes,45,Cash,Bi-Weekly,45,24,62,3.2,0,69,2,High-Value Premium (High monetary value with good recency and frequency. These are premium customers who make regular valuable purchases.)
1617,26,Male,Hat,Accessories,41,Colorado,M,Green,Spring,3.4,No,Standard,Yes,Yes,50,Cash,Quarterly,50,4,41,3.4,0,54,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1618,43,Male,Blouse,Clothing,64,Wisconsin,M,Peach,Winter,4.3,No,Standard,Yes,Yes,50,Credit Card,Fortnightly,50,26,64,4.3,0,76,2,High-Value Premium (High monetary value with good recency and frequency. These are premium customers who make regular valuable purchases.)
1619,63,Male,Sandals,Footwear,72,Michigan,L,Purple,Summer,5.0,No,Standard,Yes,Yes,39,Debit Card,Quarterly,39,4,72,5.0,0,43,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
1620,57,Male,Handbag,Accessories,78,Hawaii,L,Beige,Winter,3.5,No,Store Pickup,Yes,Yes,50,Venmo,Bi-Weekly,50,24,78,3.5,0,74,2,High-Value Premium (High monetary value with good recency and frequency. These are premium customers who make regular valuable purchases.)
1621,25,Male,Hat,Accessories,47,Virginia,M,Charcoal,Winter,3.1,No,2-Day Shipping,Yes,Yes,27,PayPal,Every 3 Months,27,4,47,3.1,0,31,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1622,68,Male,Scarf,Accessories,46,Ohio,L,Gray,Summer,3.9,No,2-Day Shipping,Yes,Yes,38,Debit Card,Fortnightly,38,26,46,3.9,0,64,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1623,31,Male,Shorts,Clothing,43,Missouri,S,Brown,Winter,4.0,No,Store Pickup,Yes,Yes,37,Bank Transfer,Every 3 Months,37,4,43,4.0,0,41,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1624,64,Male,Backpack,Accessories,58,Indiana,M,Cyan,Summer,3.5,No,Next Day Air,Yes,Yes,50,Debit Card,Annually,50,1,58,3.5,0,51,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1625,38,Male,Sweater,Clothing,32,Florida,M,White,Winter,3.6,No,Free Shipping,Yes,Yes,40,PayPal,Every 3 Months,40,4,32,3.6,0,44,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
1626,34,Male,Skirt,Clothing,45,Minnesota,L,Beige,Winter,3.0,No,Next Day Air,Yes,Yes,3,PayPal,Bi-Weekly,3,24,45,3.0,0,27,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1627,32,Male,Sneakers,Footwear,35,Nevada,L,Orange,Summer,2.6,No,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly,45,24,35,2.6,0,69,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
1628,69,Male,Sunglasses,Accessories,21,Maine,M,Olive,Winter,2.9,No,Next Day Air,Yes,Yes,8,Credit Card,Annually,8,1,21,2.9,0,9,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1629,45,Male,Dress,Clothing,64,Massachusetts,S,Teal,Winter,3.1,No,Next Day Air,Yes,Yes,7,Cash,Monthly,7,12,64,3.1,0,19,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1630,35,Male,Blouse,Clothing,88,North Dakota,S,Silver,Spring,3.3,No,Next Day Air,Yes,Yes,13,Venmo,Quarterly,13,4,88,3.3,0,17,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
1631,63,Male,Shoes,Footwear,48,New Jersey,M,Gold,Summer,2.9,No,Store Pickup,Yes,Yes,29,Venmo,Every 3 Months,29,4,48,2.9,0,33,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
